time,pitch,roll,co2
2022/12/22 22:20:02,-1.064,1.861,9
2022/12/22 22:20:03,-0.154,1.997,8
2022/12/22 22:20:04,-0.051,0.74,10
2022/12/22 22:20:05,0.104,0.686,8
2022/12/22 22:20:07,-1.128,1.614,17
2022/12/22 22:20:08,-0.86,1.193,9
2022/12/22 22:20:09,-0.558,2.734,12
2022/12/22 22:20:10,0.052,2.068,10
2022/12/22 22:20:12,-0.051,0.938,11
2022/12/22 22:20:13,-0.661,1.6,5
2022/12/22 22:20:14,-0.769,1.762,16
2022/12/22 22:20:15,-0.306,1.193,7
2022/12/22 22:20:16,-0.605,2.1,0
2022/12/22 22:20:18,0.205,1.442,6
2022/12/22 22:20:19,-0.412,1.68,0
2022/12/22 22:20:20,-0.051,1.044,2
2022/12/22 22:20:21,-0.664,1.575,7
2022/12/22 22:20:22,-2.476,1.795,1
2022/12/22 22:20:24,-0.912,1.248,6
2022/12/22 22:20:25,0.259,1.62,0
2022/12/22 22:20:26,-0.907,1.145,11
2022/12/22 22:20:27,-1.222,2.313,12
2022/12/22 22:20:29,-0.305,2.131,16
2022/12/22 22:20:30,0.257,1.141,4
2022/12/22 22:20:31,-0.867,1.41,11
2022/12/22 22:20:32,-0.467,1.986,21
2022/12/22 22:20:33,-0.619,1.049,27
2022/12/22 22:20:35,-0.407,1.457,34
2022/12/22 22:20:36,0.621,2.293,38
2022/12/22 22:20:37,-0.31,1.182,41
2022/12/22 22:20:38,-0.256,1.774,53
2022/12/22 22:20:40,-0.71,2.49,52
2022/12/22 22:20:41,-0.154,1.935,60
2022/12/22 22:20:42,0,1.501,61
2022/12/22 22:20:43,-0.766,2.345,55
2022/12/22 22:20:44,0,1.514,64
2022/12/22 22:20:46,0.105,1.369,73
2022/12/22 22:20:47,-0.102,1.374,73
2022/12/22 22:20:48,0,1.414,67
2022/12/22 22:20:49,-0.564,2.156,72
2022/12/22 22:20:51,-0.402,1.832,70
2022/12/22 22:20:52,-0.617,1.578,60
2022/12/22 22:20:53,-0.564,1.545,61
2022/12/22 22:20:54,0,0.627,62
2022/12/22 22:20:56,-1.544,1.359,67
2022/12/22 22:20:57,0.667,1.543,61
2022/12/22 22:20:58,-0.458,1.829,63
2022/12/22 22:20:59,0.155,1.662,48
2022/12/22 22:21:00,-0.455,0.984,51
2022/12/22 22:21:02,-0.205,1.588,54
2022/12/22 22:21:03,-0.152,1.829,53
2022/12/22 22:21:04,-0.202,1.629,66
2022/12/22 22:21:05,-0.917,1.257,61
2022/12/22 22:21:06,-0.204,1.579,66
2022/12/22 22:21:08,0.467,0.818,67
2022/12/22 22:21:09,-0.102,1.803,59
2022/12/22 22:21:10,-0.158,1.467,53
2022/12/22 22:21:11,-0.151,2.655,56
2022/12/22 22:21:13,-0.503,1.516,52
2022/12/22 22:21:14,-0.959,1.928,59
2022/12/22 22:21:15,-0.103,2.223,53
2022/12/22 22:21:16,-0.313,1.704,64
2022/12/22 22:21:17,-0.78,1.834,67
2022/12/22 22:21:19,-0.153,1.975,72
2022/12/22 22:21:20,-0.717,1.638,67
2022/12/22 22:21:21,-0.051,1.207,61
2022/12/22 22:21:22,0.523,1.715,63
2022/12/22 22:21:24,-0.415,1.465,64
2022/12/22 22:21:25,-0.208,2.364,56
2022/12/22 22:21:26,-0.599,0.989,55
2022/12/22 22:21:27,0,1.767,60
2022/12/22 22:21:29,-0.36,1.788,61
2022/12/22 22:21:30,0.848,23.236,62
2022/12/22 22:21:31,-0.255,2.106,65
2022/12/22 22:21:32,-0.917,1.101,56
2022/12/22 22:21:34,0.254,1.871,62
2022/12/22 22:21:35,-0.867,1.209,62
2022/12/22 22:21:36,-0.155,2.096,79
2022/12/22 22:21:37,-1.061,1.156,88
2022/12/22 22:21:38,-0.355,1.507,93
2022/12/22 22:21:39,-0.102,1.762,95
2022/12/22 22:21:41,-0.307,1.579,101
2022/12/22 22:21:42,-0.764,1.371,100
2022/12/22 22:21:43,0.459,1.467,107
2022/12/22 22:21:44,-0.6,1.54,104
2022/12/22 22:21:46,0.103,0.63,102
2022/12/22 22:21:47,0,1.446,99
2022/12/22 22:21:48,-0.205,1.315,94
2022/12/22 22:21:49,-0.975,1.465,87
2022/12/22 22:21:50,0,1.92,80
2022/12/22 22:21:52,0.152,1.641,80
2022/12/22 22:21:53,-1.336,1.503,82
2022/12/22 22:21:54,-0.411,2.515,93
2022/12/22 22:21:55,0.155,1.813,104
2022/12/22 22:21:57,0.051,1.406,107
2022/12/22 22:21:58,0.052,1.561,94
2022/12/22 22:21:59,-0.813,2.049,89
2022/12/22 22:22:00,-1.015,1.88,84
2022/12/22 22:22:01,-0.516,1.219,87
2022/12/22 22:22:03,-0.727,2.04,83
2022/12/22 22:22:04,-0.415,1.318,81
2022/12/22 22:22:05,-0.305,2.209,78
2022/12/22 22:22:07,0.829,1.982,78
2022/12/22 22:22:08,0.263,2.392,70
2022/12/22 22:22:09,0.103,1.217,69
2022/12/22 22:22:10,0.255,1.476,71
2022/12/22 22:22:11,0.309,1.65,77
2022/12/22 22:22:12,-0.103,0.838,73
2022/12/22 22:22:14,0.256,0.531,85
2022/12/22 22:22:15,-1.225,1.411,82
2022/12/22 22:22:16,-0.251,1.281,82
2022/12/22 22:22:17,-0.559,1.608,75
2022/12/22 22:22:19,-0.311,1.858,84
2022/12/22 22:22:20,-0.616,1.266,83
2022/12/22 22:22:21,-0.253,1.822,85
2022/12/22 22:22:22,-0.151,1.961,77
2022/12/22 22:22:23,-0.206,1.886,67
2022/12/22 22:22:25,0.658,2.434,71
2022/12/22 22:22:26,0.259,2.197,65
2022/12/22 22:22:27,-0.409,1.937,45
2022/12/22 22:22:29,-0.052,1.462,43
2022/12/22 22:22:30,-0.467,1.685,74
2022/12/22 22:22:31,-0.205,1.841,95
2022/12/22 22:22:32,-0.309,1.304,118
2022/12/22 22:22:33,-0.511,1.141,158
2022/12/22 22:22:34,-0.358,1.89,155
2022/12/22 22:22:36,-0.659,1.184,180
2022/12/22 22:22:37,-0.773,0.87,188
2022/12/22 22:22:38,-0.506,1.769,168
2022/12/22 22:22:39,-0.458,0.988,147
2022/12/22 22:22:41,-1.513,2.476,124
2022/12/22 22:22:42,0.618,2.345,113
2022/12/22 22:22:43,-0.92,1.638,94
2022/12/22 22:22:44,-0.305,1.666,83
2022/12/22 22:22:46,-0.514,2.605,67
2022/12/22 22:22:47,0,1.642,62
2022/12/22 22:22:48,0.204,1.849,55
2022/12/22 22:22:49,-0.812,1.839,102
2022/12/22 22:22:50,-0.974,2.419,176
2022/12/22 22:22:52,-0.051,2.034,198
2022/12/22 22:22:53,-0.511,1.257,229
2022/12/22 22:22:54,-3.437,15.234,276
2022/12/22 22:22:55,40.979,-4.025,275
2022/12/22 22:22:56,15.513,3.747,302
2022/12/22 22:22:58,28.651,0.077,299
2022/12/22 22:22:59,23.697,0,320
2022/12/22 22:23:00,24.597,0.763,328
2022/12/22 22:23:02,26.265,1.238,308
2022/12/22 22:23:03,64.72,0.121,299
2022/12/22 22:23:04,52.569,19.528,255
2022/12/22 22:23:05,49.42,22.099,232
2022/12/22 22:23:06,50.246,20.145,255
2022/12/22 22:23:07,50.838,21.031,258
2022/12/22 22:23:09,50.272,20.781,240
2022/12/22 22:23:10,49.755,21.686,213
2022/12/22 22:23:11,48.669,22.191,195
2022/12/22 22:23:12,48.915,20.904,164
2022/12/22 22:23:14,48.32,21.459,141
2022/12/22 22:23:15,29.079,-8.444,119
2022/12/22 22:23:16,24.503,-9.444,121
2022/12/22 22:23:17,33.401,-6.074,144
2022/12/22 22:23:18,31.133,-4.981,182
2022/12/22 22:23:20,27.017,-7.365,219
2022/12/22 22:23:21,36.306,-3.812,245
2022/12/22 22:23:22,33.735,-4.003,238
2022/12/22 22:23:23,33.061,-3.63,227
2022/12/22 22:23:25,40.037,1.137,211
2022/12/22 22:23:26,48.201,0.803,172
2022/12/22 22:23:27,37.814,-3.336,135
2022/12/22 22:23:28,41.756,6.554,104
2022/12/22 22:23:29,8.123,16.514,88
2022/12/22 22:23:31,-0.647,-3.018,89
2022/12/22 22:23:32,-0.547,-2.991,89
2022/12/22 22:23:33,-0.394,-4.059,82
2022/12/22 22:23:34,0,-3.996,85
2022/12/22 22:23:36,-1.067,-2.085,48
2022/12/22 22:23:37,-0.41,-2.934,23
2022/12/22 22:23:38,-0.812,-2.691,1
2022/12/22 22:23:39,-1.573,-1.928,0
2022/12/22 22:23:40,-1.679,-2.519,0
2022/12/22 22:23:42,-1.212,-2.074,0
2022/12/22 22:23:43,-1.522,-2.06,0
2022/12/22 22:23:45,-1.865,-2.501,0
2022/12/22 22:23:45,-0.456,-2.593,0
2022/12/22 22:23:46,-0.957,-2.481,0
2022/12/22 22:23:48,-1.261,-2.189,0
2022/12/22 22:23:49,-1.157,-1.613,0
2022/12/22 22:23:50,-1.906,-1.901,0
2022/12/22 22:23:51,-0.963,-1.887,0
2022/12/22 22:23:52,-0.553,-2.322,0
2022/12/22 22:23:54,-1.262,-1.975,0
2022/12/22 22:23:55,-1.22,-2.343,0
2022/12/22 22:23:56,-1.265,-2.258,0
2022/12/22 22:23:57,-0.808,-2.373,0
2022/12/22 22:23:59,-1.292,-2.266,0
2022/12/22 22:24:00,-1.704,-2.771,0
2022/12/22 22:24:01,-1.397,-2.311,0
2022/12/22 22:24:02,-1.733,-1.849,0
2022/12/22 22:24:03,-0.763,-1.831,0
2022/12/22 22:24:05,-1.324,-1.651,0
2022/12/22 22:24:06,-1.679,-1.276,0
2022/12/22 22:24:07,-1.457,-2.092,0
2022/12/22 22:24:08,-1.664,-3.486,0
2022/12/22 22:24:09,-1.427,-2.034,0
2022/12/22 22:24:11,-1.356,-2.262,0
2022/12/22 22:24:12,-1.619,-1.276,0
2022/12/22 22:24:13,-0.812,-2.492,0
2022/12/22 22:24:14,-1.737,-2.721,0
2022/12/22 22:24:15,-0.858,-2.642,0
2022/12/22 22:24:17,-1.554,-1.701,0
2022/12/22 22:24:18,-1.635,-2.818,0
2022/12/22 22:24:19,-1.015,-2.7,0
2022/12/22 22:24:20,-1.224,-2.053,0
2022/12/22 22:24:22,-1.748,-2.53,0
2022/12/22 22:24:23,-1.971,-1.833,0
2022/12/22 22:24:24,-1.412,-1.824,0
2022/12/22 22:24:25,-1.366,-1.703,0
2022/12/22 22:24:26,-0.605,-2.14,0
2022/12/22 22:24:28,-1.07,-2.319,0
2022/12/22 22:24:29,-0.966,-1.565,0
2022/12/22 22:24:30,-2.619,-2.315,0
2022/12/22 22:24:31,-0.86,-1.695,0
2022/12/22 22:24:32,-1.005,-2.507,0
2022/12/22 22:24:34,-0.957,-1.887,0
2022/12/22 22:24:35,-0.563,-2.68,0
2022/12/22 22:24:36,-0.811,-2.399,0
2022/12/22 22:24:37,-1.1,-2.36,0
2022/12/22 22:24:38,-1.179,-3.345,0
2022/12/22 22:24:40,-0.851,-2.619,0
2022/12/22 22:24:41,-2.293,-2.397,0
2022/12/22 22:24:42,-136.567,69.638,0
2022/12/22 22:24:43,151.224,-162.866,0
2022/12/22 22:24:44,-21.955,-47.106,0
2022/12/22 22:24:46,1.864,-22.502,0
2022/12/22 22:24:47,-0.2,3.712,0
2022/12/22 22:24:48,0.05,2.551,0
2022/12/22 22:24:49,0.402,2.414,0
2022/12/22 22:24:50,-0.306,2.029,0
2022/12/22 22:24:52,-0.717,1.485,0
2022/12/22 22:24:53,-0.401,1.545,0
2022/12/22 22:24:54,-0.9,1.09,0
2022/12/22 22:24:55,0.252,2.185,0
2022/12/22 22:28:25,-0.356,1.105,0
2022/12/22 22:28:26,-0.307,1.775,0
2022/12/22 22:28:27,-0.356,2.164,0
2022/12/22 22:28:28,-0.616,1.871,0
2022/12/22 22:28:30,0.102,1.084,0
2022/12/22 22:28:31,-0.152,1.846,0
2022/12/22 22:28:32,-0.721,2.027,0
2022/12/22 22:28:33,-0.205,1.373,0
2022/12/22 22:28:35,-0.05,1.36,2
2022/12/22 22:28:36,-0.8,1.625,7
2022/12/22 22:28:37,0.101,1.92,5
2022/12/22 22:28:38,-1.016,2.328,13
2022/12/22 22:28:40,0.207,1.691,12
2022/12/22 22:28:41,-0.312,2.338,12
2022/12/22 22:28:42,-1.689,2.205,8
2022/12/22 22:28:43,-0.151,2.203,13
2022/12/22 22:28:44,0.729,2.403,8
2022/12/22 22:28:45,-0.813,1.749,6
2022/12/22 22:28:47,-0.051,2.593,7
2022/12/22 22:28:48,0.715,1.834,7
2022/12/22 22:28:49,0.205,2.153,9
2022/12/22 22:28:50,-0.874,2.152,8
2022/12/22 22:28:52,0.05,2.199,2
2022/12/22 22:28:53,1.115,2.15,3
2022/12/22 22:28:54,-0.4,1.628,0
2022/12/22 22:28:55,-0.77,1.801,0
2022/12/22 22:28:56,0.673,1.42,4
2022/12/22 22:28:58,-0.103,1.826,9
2022/12/22 22:28:59,-0.152,0.843,1
2022/12/22 22:29:00,-0.252,1.808,1
2022/12/22 22:29:01,-0.408,1.851,2
2022/12/22 22:29:02,0.051,1.758,5
2022/12/22 22:29:04,-0.512,1.521,2
2022/12/22 22:29:05,-0.357,2.515,0
2022/12/22 22:29:06,-0.707,1.524,0
2022/12/22 22:29:07,-0.725,1.632,8
2022/12/22 22:29:09,-1.018,2.216,6
2022/12/22 22:29:10,-0.654,1.061,5
2022/12/22 22:29:11,0,2.017,7
2022/12/22 22:29:12,-0.909,1.517,0
2022/12/22 22:29:13,-0.571,1.412,2
2022/12/22 22:29:15,-0.208,2.146,3
2022/12/22 22:29:16,-0.721,0.891,8
2022/12/22 22:29:17,-0.863,1.991,0
2022/12/22 22:29:18,0.203,1.564,8
2022/12/22 22:29:20,-0.361,1.393,3
2022/12/22 22:29:21,-0.204,1.505,0
2022/12/22 22:29:22,-0.102,1.4,17
2022/12/22 22:29:23,0.52,2.113,5
2022/12/22 22:29:24,-0.567,0.843,14
2022/12/22 22:29:26,0.153,1.937,13
2022/12/22 22:29:27,-0.916,1.626,13
2022/12/22 22:29:28,-0.606,1.211,13
2022/12/22 22:29:29,-0.051,2.847,11
2022/12/22 22:29:30,-0.352,1.311,23
2022/12/22 22:29:32,-0.356,2.714,8
2022/12/22 22:29:33,-0.566,1.726,2
2022/12/22 22:29:34,-0.364,1.21,6
2022/12/22 22:29:36,-0.715,1.756,1
2022/12/22 22:29:37,-0.257,1.706,12
2022/12/22 22:29:38,-0.711,0.928,3
2022/12/22 22:29:39,-0.621,1.572,10
2022/12/22 22:29:40,-0.154,2.133,13
2022/12/22 22:29:41,0.616,0.9700001,1
2022/12/22 22:29:43,-0.772,1.668,3
2022/12/22 22:29:44,-0.865,1.318,13
2022/12/22 22:29:45,0.309,1.264,0
2022/12/22 22:29:46,-0.051,1.808,9
2022/12/22 22:29:48,-0.101,1.489,8
2022/12/22 22:29:49,0.362,1.152,5
2022/12/22 22:29:50,-1.066,1.31,3
2022/12/22 22:29:51,-0.258,2.169,3
2022/12/22 22:29:53,-0.863,2.195,9
2022/12/22 22:29:54,-0.46,1.474,13
2022/12/22 22:29:55,-0.102,1.433,5
2022/12/22 22:29:56,-0.307,2.185,3
2022/12/22 22:29:57,-0.654,1.552,6
2022/12/22 22:29:59,-1.069,1.66,7
2022/12/22 22:30:00,-0.7059999,1.775,1
2022/12/22 22:30:01,-0.358,2.008,11
2022/12/22 22:30:02,-0.855,1.575,8
2022/12/22 22:30:03,-0.457,1.365,7
2022/12/22 22:30:05,0.305,1.895,7
2022/12/22 22:30:06,-0.769,1.254,12
2022/12/22 22:30:07,0.05,1.532,4
2022/12/22 22:30:08,-1.027,1.534,5
2022/12/22 22:30:10,-0.156,1.806,4
2022/12/22 22:30:11,-0.813,1.679,9
2022/12/22 22:30:12,-0.816,1.409,10
2022/12/22 22:30:13,-0.767,1.306,4
2022/12/22 22:30:15,-1.002,1.607,5
2022/12/22 22:30:16,0.208,1.525,7
2022/12/22 22:30:17,-0.358,1.94,5
2022/12/22 22:30:18,-0.203,2.112,3
2022/12/22 22:30:19,-0.255,1.533,1
2022/12/22 22:30:21,-0.816,1.626,0
2022/12/22 22:30:22,-0.408,2.111,5
2022/12/22 22:30:23,-0.9150001,1.731,0
2022/12/22 22:30:24,-0.358,1.715,6
2022/12/22 22:30:25,-1.067,2.27,0
2022/12/22 22:30:27,-0.606,1.629,7
2022/12/22 22:30:28,-0.404,1.944,0
2022/12/22 22:30:29,-0.507,2.328,11
2022/12/22 22:30:31,-0.255,1.535,17
2022/12/22 22:30:32,0.467,1.455,6
2022/12/22 22:30:33,0.468,0.9940001,7
2022/12/22 22:30:34,-0.152,1.95,9
2022/12/22 22:30:35,-0.655,1.513,4
2022/12/22 22:30:37,-0.9610001,1.365,8
2022/12/22 22:30:38,-0.61,1.406,8
2022/12/22 22:30:39,-0.103,1.769,6
2022/12/22 22:30:40,0.103,1.759,10
2022/12/22 22:30:41,-0.822,1.881,10
2022/12/22 22:30:42,-0.459,1.071,7
2022/12/22 22:30:44,-0.254,1.442,3
2022/12/22 22:30:45,-0.206,2.001,4
2022/12/22 22:30:46,-1.07,2.038,6
2022/12/22 22:30:48,-0.77,1.841,0
2022/12/22 22:30:49,-0.41,1.487,4
2022/12/22 22:30:50,0,1.973,6
2022/12/22 22:30:51,-0.924,1.734,1
2022/12/22 22:30:52,0.871,2.005,2
2022/12/22 22:30:54,-0.61,2.531,11
2022/12/22 22:30:55,-0.359,0.786,14
2022/12/22 22:30:56,-0.608,1.18,5
2022/12/22 22:30:57,-0.051,1.811,0
2022/12/22 22:30:58,0.252,1.063,15
2022/12/22 22:31:00,-1.158,1.05,12
2022/12/22 22:31:01,-0.657,1.651,13
2022/12/22 22:31:02,-0.051,0.413,19
2022/12/22 22:31:03,-0.564,1.3,12
2022/12/22 22:31:04,-0.468,1.935,18
2022/12/22 22:31:07,-1.035,1.954,0
2022/12/22 22:31:08,-0.311,1.51,0
2022/12/22 22:31:09,-0.707,1.481,0
2022/12/22 22:31:11,-0.051,2.127,0
2022/12/22 22:31:12,0.302,1.152,0
2022/12/22 22:31:13,-0.352,1.554,0
2022/12/22 22:31:14,-0.403,1.453,0
2022/12/22 22:31:15,-0.456,1.548,0
2022/12/22 22:31:16,-0.609,1.959,0
2022/12/22 22:31:18,-0.87,1.775,0
2022/12/22 22:31:19,-0.311,1.324,0
2022/12/22 22:31:20,-0.257,1.745,0
2022/12/22 22:31:21,-0.505,1.463,0
2022/12/22 22:31:22,-0.356,1.517,6
2022/12/22 22:31:24,-0.458,2.083,0
2022/12/22 22:31:25,-0.103,1.714,10
2022/12/22 22:31:26,-0.304,2.257,6
2022/12/22 22:31:27,-0.153,1.734,3
2022/12/22 22:31:29,-0.467,1.926,5
2022/12/22 22:31:30,-1.059,2.154,4
2022/12/22 22:31:31,-0.455,1.572,1
2022/12/22 22:31:32,0.102,2.519,4
2022/12/22 22:31:34,-0.154,2.395,6
2022/12/22 22:31:35,-0.409,1.923,13
2022/12/22 22:31:36,-0.308,1.08,0
2022/12/22 22:31:37,-0.663,1.941,3
2022/12/22 22:31:38,-0.913,2.406,0
2022/12/22 22:31:40,-0.756,1.238,12
2022/12/22 22:31:41,-0.051,1.099,7
2022/12/22 22:31:42,-0.254,1.878,3
2022/12/22 22:31:43,-0.31,1.725,1
2022/12/22 22:31:44,-0.104,1.616,7
2022/12/22 22:31:46,0.052,1.463,4
2022/12/22 22:31:47,0.103,1.753,4
2022/12/22 22:31:48,-0.557,2.01,5
2022/12/22 22:31:49,-0.256,2.129,4
2022/12/22 22:31:51,-0.8679999,1.095,4
2022/12/22 22:31:52,-0.663,1.569,4
2022/12/22 22:31:54,-0.456,1.704,0
2022/12/22 22:31:55,-0.301,1.756,0
2022/12/22 22:31:57,-1.464,0.99,0
2022/12/22 22:31:58,-0.311,1.469,0
2022/12/22 22:31:59,-0.256,1.986,0
2022/12/22 22:32:00,0.356,1.295,0
2022/12/22 22:32:01,-0.81,1.614,0
2022/12/22 22:32:03,-0.413,1.527,0
2022/12/22 22:32:04,-0.555,1.689,0
2022/12/22 22:32:05,-0.102,1.373,0
2022/12/22 22:32:06,0.358,1.813,0
2022/12/22 22:32:07,-0.762,2.203,0
2022/12/22 22:32:09,-0.958,1.505,0
2022/12/22 22:32:10,0.414,1.48,0
2022/12/22 22:32:11,-0.509,2.125,0
2022/12/22 22:32:12,-0.051,1.712,8
2022/12/22 22:32:14,-0.408,1.827,0
2022/12/22 22:32:15,-0.763,0.624,11
2022/12/22 22:32:16,-0.456,2.007,0
2022/12/22 22:32:17,-0.721,1.689,1
2022/12/22 22:32:18,-0.051,2.444,9
2022/12/22 22:32:19,-1.171,2.399,4
2022/12/22 22:32:21,-0.051,1.606,8
2022/12/22 22:32:22,-0.359,2.081,7
2022/12/22 22:32:23,0.051,2.231,11
2022/12/22 22:32:24,-0.207,1.841,4
2022/12/22 22:32:26,-0.451,2.069,7
2022/12/22 22:32:27,-0.359,1.22,5
2022/12/22 22:32:28,-0.253,1.207,5
2022/12/22 22:32:29,-0.456,1.585,7
2022/12/22 22:32:30,-0.924,1.097,5
2022/12/22 22:32:32,-0.311,1.984,13
2022/12/22 22:32:33,-0.876,1.739,3
2022/12/22 22:32:34,-0.361,1.258,9
2022/12/22 22:32:35,-0.409,2.062,4
2022/12/22 22:32:37,-0.411,1.736,6
2022/12/22 22:32:38,0.051,2.875,5
2022/12/22 22:32:39,-0.101,2.15,1
2022/12/22 22:32:40,0.155,1.873,9
2022/12/22 22:32:41,50.909,1.088,2
2022/12/22 22:32:43,39.529,4.235,9
2022/12/22 22:32:44,-10.547,14.423,0
2022/12/22 22:32:45,-10.376,4.288,6
2022/12/22 22:32:46,-24.346,26.393,7
2022/12/22 22:32:48,-22.392,14.988,5
2022/12/22 22:32:49,-22.579,12.229,0
2022/12/22 22:32:50,-28.113,17.654,3
2022/12/22 22:32:51,-14.141,-1.283,7
2022/12/22 22:32:52,9.893,-4.123,11
2022/12/22 22:32:54,-35.988,21.953,0
2022/12/22 22:32:55,-35.175,20.018,5
2022/12/22 22:32:56,-35.304,18.845,0
2022/12/22 22:32:57,-26.423,7.989,5
2022/12/22 22:32:59,-23.027,5.337,3
2022/12/22 22:33:00,-32.461,14.852,1404
2022/12/22 22:33:01,-29.998,13.703,6952
2022/12/22 22:33:02,-33.328,11.333,5133
2022/12/22 22:33:03,-33.062,11.295,4435
2022/12/22 22:33:05,-30.639,9.551,7311
2022/12/22 22:33:06,2.99,5.109,4239
2022/12/22 22:33:07,1.021,5.338,2869
2022/12/22 22:33:08,12.297,4.939,4484
2022/12/22 22:33:09,16.339,0.791,3277
2022/12/22 22:33:11,-0.709,2.265,1733
2022/12/22 22:33:12,-0.404,3.525,1195
2022/12/22 22:33:13,0.215,13.357,997
2022/12/22 22:33:14,-3.814,-0.049,826
2022/12/22 22:33:16,-2.299,2.249,718
2022/12/22 22:33:17,-2.895,1.108,651
2022/12/22 22:33:18,-0.991,1.541,575
2022/12/22 22:33:19,-2.614,1.606,494
2022/12/22 22:33:20,-0.609,-3.602,447
2022/12/22 22:33:22,-5.005,4.941,423
2022/12/22 22:33:23,0.306,1.337,371
2022/12/22 22:33:24,0.655,1.254,358
2022/12/22 22:33:26,-0.255,1.626,354
2022/12/22 22:33:27,0.61,1.766,337
2022/12/22 22:33:28,0.155,0.575,326
2022/12/22 22:33:29,-0.155,0.922,304
2022/12/22 22:33:30,0.05,1.685,290
2022/12/22 22:33:31,0.309,1.665,273
2022/12/22 22:33:33,0.051,0.527,256
2022/12/22 22:33:34,0.101,1.416,242
2022/12/22 22:33:35,0.153,1.374,229
2022/12/22 22:33:36,0.051,1.72,222
2022/12/22 22:33:38,-0.569,2.251,220
2022/12/22 22:33:39,-0.664,1.141,198
2022/12/22 22:33:40,-0.567,1.955,197
2022/12/22 22:33:41,0.35,1.306,180
2022/12/22 22:33:43,-0.205,0.89,177
2022/12/22 22:33:44,0.461,1.398,163
2022/12/22 22:33:45,0.256,1.448,160
2022/12/22 22:33:46,0.672,1.457,151
2022/12/22 22:33:47,0.777,1.937,152
2022/12/22 22:33:49,0,1.203,135
2022/12/22 22:33:50,0,1.783,137
2022/12/22 22:33:51,0,1.843,127
2022/12/22 22:33:52,-0.051,2.197,123
2022/12/22 22:33:53,0.103,1.45,109
2022/12/22 22:33:55,0.206,1.837,106
2022/12/22 22:33:56,-0.203,1.93,115
2022/12/22 22:33:57,-0.051,1.748,105
2022/12/22 22:33:58,0.103,1.939,101
2022/12/22 22:34:00,-0.103,0.83,102
2022/12/22 22:34:01,0.309,1.198,98
2022/12/22 22:34:02,0.153,1.864,99
2022/12/22 22:34:03,-0.254,2.245,84
2022/12/22 22:34:04,0.614,1.2,82
2022/12/22 22:34:06,0.562,1.617,79
2022/12/22 22:34:07,-0.051,1.053,77
2022/12/22 22:34:08,-0.202,1.423,77
2022/12/22 22:34:09,0.87,2.09,74
2022/12/22 22:34:11,0.206,1.64,73
2022/12/22 22:34:12,0.305,1.478,63
2022/12/22 22:34:13,-0.251,1.418,62
2022/12/22 22:34:14,0.051,1.453,66
2022/12/22 22:34:15,0.516,1.042,61
2022/12/22 22:34:17,1.03,1.557,50
2022/12/22 22:34:18,0.102,1.248,55
2022/12/22 22:34:19,0.567,1.824,48
2022/12/22 22:34:20,0.505,1.358,61
2022/12/22 22:34:22,0.362,1.484,40
2022/12/22 22:34:23,0.461,2.062,40
2022/12/22 22:34:24,-0.769,1.145,44
2022/12/22 22:34:25,0,1.373,55
2022/12/22 22:34:26,0.154,1.467,60
2022/12/22 22:34:28,-0.256,0.471,51
2022/12/22 22:34:29,-0.104,2.237,37
2022/12/22 22:34:30,-0.051,1.245,40
2022/12/22 22:34:31,-0.204,1.198,37
2022/12/22 22:34:32,0.46,1.616,32
2022/12/22 22:34:34,-0.156,2.48,20
2022/12/22 22:34:35,0.774,1.104,24
2022/12/22 22:34:36,0.716,1.778,22
2022/12/22 22:34:37,-0.153,1.723,28
2022/12/22 22:34:39,-0.417,0.834,40
2022/12/22 22:34:40,0,2.199,37
2022/12/22 22:34:41,0.302,0.885,31
2022/12/22 22:34:43,-0.467,1.038,25
2022/12/22 22:34:43,0.101,1.466,17
2022/12/22 22:34:45,0.151,1.853,3
2022/12/22 22:34:46,0.051,1.647,7
2022/12/22 22:34:47,-0.363,1.733,3
2022/12/22 22:34:48,0.714,1.35,5
2022/12/22 22:34:50,0.972,1.579,13
2022/12/22 22:34:51,0.207,0.672,3
2022/12/22 22:34:52,0.205,0.991,0
2022/12/22 22:34:53,-0.46,1.371,0
2022/12/22 22:34:54,0.051,1.055,2
2022/12/22 22:34:56,0.101,1.61,2
2022/12/22 22:34:57,0.152,1.356,4
2022/12/22 22:34:58,0.051,1.032,4
2022/12/22 22:34:59,0,2.453,0
2022/12/22 22:35:01,0.051,2.098,7
2022/12/22 22:35:02,0.207,1.265,5
2022/12/22 22:35:03,-0.256,1.955,2
2022/12/22 22:35:04,0.308,1.571,0
2022/12/22 22:35:05,0.104,1.395,0
2022/12/22 22:35:07,0.257,0.987,12
2022/12/22 22:35:08,-0.051,1.082,12
2022/12/22 22:35:09,0.672,1.213,6
2022/12/22 22:35:10,0.155,1.354,4
2022/12/22 22:35:12,0.505,1.93,12
2022/12/22 22:35:14,0.308,2.247,15
2022/12/22 22:35:15,-0.416,1.9,7
2022/12/22 22:35:16,0.618,1.766,2
2022/12/22 22:35:18,0.204,2.193,12
2022/12/22 22:35:19,-0.102,1.968,20
2022/12/22 22:35:20,0.51,2.152,66
2022/12/22 22:35:21,-0.513,1.737,104
2022/12/22 22:35:23,0.051,1.368,128
2022/12/22 22:35:24,-0.103,1.209,121
2022/12/22 22:35:25,0.714,1.521,95
2022/12/22 22:35:26,-0.052,2.075,60
2022/12/22 22:35:27,0.204,1.214,40
